time,EMG1,EMG2
0.4165,-0.00915527,0.0485229
0.417,-0.043335,0.0466919
0.4175,-0.0634766,0.0442505
0.418,-0.0509644,0.0415039
0.4185,-0.0604248,0.0167847
0.419,-0.0814819,-0.100708
0.4195,-0.085144,-0.111084
0.42,-0.0619507,-0.0488281
0.4205,-0.0378418,-0.00579834
0.421,-0.0311279,0.00732422
0.4215,-0.0463867,-0.00244141
0.422,-0.0357056,-0.000610352
0.4225,-0.0222778,0.00183105
0.423,-0.0384521,0.00610352
0.4235,-0.0778198,0.00152588
0.424,-0.116577,-0.00244141
0.4245,-0.100708,0.0186157
0.425,-0.0604248,0.00946045
0.4255,-0.00579834,0.0344849
0.426,0.050354,0.0741577
0.4265,0.0991821,0.088501
0.427,0.133057,0.0869751
0.4275,0.124512,0.11322
0.428,0.0708008,0.0424194
0.4285,0.0109863,-0.0271606
0.429,-0.0183105,-0.0158691
0.4295,-0.00396729,-0.0146484
0.43,0.0387573,-0.0326538
0.4305,0.0494385,-0.000610352
0.431,0.0198364,0.0979614
0.4315,0.00518799,0.128784
0.432,0.00946045,0.0582886
0.4325,0.0317383,0.00244141
0.433,0.0640869,0.00610352
0.4335,0.109558,0.0360107
0.434,0.129089,0.0497437
0.4345,0.136719,0.0634766
0.435,0.158081,0.101624
0.4355,0.167847,0.0228882
0.436,0.144348,-0.246887
0.4365,0.110168,-0.354919
0.437,0.0552368,-0.181274
0.4375,0.00427246,-0.039978
0.438,-0.038147,0.0637817
0.4385,-0.0793457,0.132751
0.439,-0.104065,0.158081
0.4395,-0.110779,0.111084
0.44,-0.111389,-0.131531
0.4405,-0.0933838,-0.23468
0.441,-0.0650024,-0.365295
0.4415,-0.0469971,-0.853882
0.442,-0.0354004,-0.871582
0.4425,-0.0338745,-0.272827
0.443,-0.039978,0.137329
0.4435,-0.0357056,0.117798
0.444,-0.0244141,0.0622559
0.4445,-0.0195313,0.0695801
0.445,-0.0192261,0.0839233
0.4455,-0.0137329,0.1651
0.446,-0.00244141,0.240479
0.4465,0.00244141,0.164795
0.447,0.00427246,0.0259399
0.4475,0.00610352,0.0411987
0.448,0.0137329,0.10498
0.4485,0.0213623,0.00579834
0.449,0.0119019,0.00793457
0.4495,-0.000610352,0.0701904
0.45,-0.0247192,0.0921631
0.4505,-0.0479126,0.0924683
0.451,-0.0415039,0.088501
0.4515,-0.0308228,0.0860596
0.452,-0.0506592,0.0909424
0.4525,-0.0735474,0.0918579
0.453,-0.0845337,0.0915527
0.4535,-0.0811768,0.0869751
0.454,-0.055542,0.0793457
0.4545,-0.0665283,0.0714111
0.455,-0.0924683,0.0622559
0.4555,-0.103455,0.0521851
0.456,-0.0973511,0.0357056
0.4565,-0.0689697,0.0375366
0.457,-0.0497437,0.050354
0.4575,-0.0170898,0.0314331
0.458,0.00732422,0.0170898
0.4585,0.0234985,0.00854492
0.459,0.0314331,0.0112915
0.4595,0.0360107,0.0247192
0.46,0.0430298,0.0350952
0.4605,0.0622559,0.0500488
0.461,0.105286,0.0512695
0.4615,0.141296,0.0411987
0.462,0.145874,-0.0296021
0.4625,0.128174,-0.119934
0.463,0.118103,-0.0964355
0.4635,0.12085,0.0808716
0.464,0.126648,0.101929
0.4645,0.150452,-0.0274658
0.465,0.114136,-0.062561
0.4655,0.0653076,-0.0653076
0.466,0.0280762,-0.187988
0.4665,0.022583,-0.175781
0.467,0.0424194,-0.0424194
0.4675,0.0500488,0.0195313
0.468,0.0189209,0.0238037
0.4685,-0.0158691,-0.020752
0.469,-0.0408936,-0.0799561
0.4695,-0.0531006,-0.138245
0.47,-0.0585938,-0.140381
0.4705,-0.0598145,-0.0994873
0.471,-0.0567627,-0.0964355
0.4715,-0.0592041,-0.06073
0.472,-0.0640869,0.0610352
0.4725,-0.0775146,0.151367
0.473,-0.088501,0.187988
0.4735,-0.0830078,0.202026
0.474,-0.0656128,0.144348
0.4745,-0.0418091,0.129395
0.475,-0.0216675,0.243835
0.4755,-0.0180054,0.265503
0.476,-0.0143433,0.237427
0.4765,-0.0128174,0.207825
0.477,-0.00457764,0.12146
0.4775,0.00915527,-0.00274658
0.478,0.020752,-0.273132
0.4785,0.0289917,-0.733643
0.479,0.032959,-0.644836
0.4795,0.0238037,-0.279541
0.48,-0.00457764,-0.0546265
0.4805,-0.0378418,0.0131226
0.481,-0.0598145,-0.0491333
0.4815,-0.0552368,-0.133057
0.482,-0.057373,-0.0823975
0.4825,-0.0634766,0.0
0.483,-0.0643921,0.0585938
0.4835,-0.0671387,0.0790405
0.484,-0.0805664,0.0942993
0.4845,-0.0823975,0.131226
0.485,-0.0656128,0.164795
0.4855,-0.0244141,0.177917
0.486,0.00671387,0.206909
0.4865,0.0247192,0.220032
0.487,0.0344849,0.227051
0.4875,0.03479,0.214233
0.488,0.032959,0.167236
0.4885,0.0274658,0.0622559
0.489,0.0234985,-0.0183105
0.4895,0.0161743,-0.0341797
0.49,0.00701904,-0.0540161
0.4905,0.00152588,-0.145874
0.491,0.0,-0.218506
0.4915,0.0183105,-0.288391
0.492,0.0268555,-0.117188
0.4925,0.0314331,-0.0592041
0.493,0.0564575,-0.151062
0.4935,0.0952148,-0.231323
0.494,0.100098,-0.169373
0.4945,0.0897217,-0.0323486
0.495,0.072937,-0.0131226
0.4955,0.0488281,-0.085144
0.496,0.0292969,-0.18158
0.4965,0.0198364,-0.188293
0.497,0.0189209,-0.0836182
0.4975,0.020752,0.0115967
0.498,0.0271606,0.0701904
0.4985,0.0384521,0.1297
0.499,0.0402832,0.190735
0.4995,0.0354004,0.235291
0.5,0.0262451,0.249023
0.5005,0.0180054,0.249939
0.501,0.0140381,0.237122
0.5015,0.00457764,0.217896
0.502,0.00427246,0.177612
0.5025,0.012207,0.0152588
0.503,0.0112915,-0.132751
0.5035,0.00335693,-0.0784302
0.504,-0.0088501,-0.118103
0.5045,-0.00976563,-0.130615
0.505,-0.00427246,-0.263062
0.5055,-0.00793457,-0.306702
0.506,-0.0219727,-0.263367
0.5065,-0.0341797,-0.195923
0.507,-0.0317383,-0.116577
0.5075,-0.0198364,-0.0466919
0.508,-0.0222778,-0.00335693
0.5085,-0.0363159,0.0378418
0.509,-0.0476074,0.0152588
0.5095,-0.0744629,-0.0900269
0.51,-0.125427,-0.103455
0.5105,-0.157776,-0.0146484
0.511,-0.173035,0.106506
0.5115,-0.15625,0.28595
0.512,-0.128174,0.311584
0.5125,-0.0869751,0.186768
0.513,-0.045166,0.116577
0.5135,-0.00823975,0.0854492
0.514,0.00732422,0.0790405
0.5145,0.0253296,0.0906372
0.515,0.0274658,0.0912476
0.5155,0.0292969,0.158386
0.516,0.0485229,0.20813
0.5165,0.072937,0.186768
0.517,0.102539,0.148926
0.5175,0.123596,0.101318
0.518,0.147095,0.0842285
0.5185,0.13916,0.0839233
0.519,0.0970459,0.00854492
0.5195,0.0708008,-0.114136
0.52,0.0396729,-0.173035
0.5205,-0.00579834,-0.0314331
0.521,-0.0476074,0.24353
0.5215,-0.0747681,0.282593
0.522,-0.0765991,-0.204163
0.5225,-0.0518799,-0.512085
0.523,-0.0390625,-0.228577
0.5235,-0.0494385,-0.0338745
0.524,-0.0219727,-0.0177002
0.5245,0.0375366,-0.120239
0.525,0.0817871,-0.174255
0.5255,0.0799561,-0.128784
0.526,0.0735474,-0.0473022
0.5265,0.0708008,-0.017395
0.527,0.0747681,-0.151367
0.5275,0.0701904,-0.26123
0.528,0.0323486,-0.263672
0.5285,0.000915527,-0.170593
0.529,-0.012207,-0.0665283
0.5295,-0.0311279,0.00671387
0.53,-0.0271606,0.0643921
0.5305,-0.00793457,0.100708
0.531,0.00183105,0.113525
0.5315,-0.00518799,0.111389
0.532,-0.00488281,0.116882
0.5325,0.0106812,0.137939
0.533,0.0231934,0.0961304
0.5335,0.0152588,0.0439453
0.534,-0.000305176,0.010376
0.5345,-0.0189209,0.0714111
0.535,-0.0338745,0.157776
0.5355,-0.0421143,0.220642
0.536,-0.0463867,0.281982
0.5365,-0.0466919,0.251465
0.537,-0.0387573,0.0222778
0.5375,-0.0268555,-0.262451
0.538,-0.0213623,-0.403137
0.5385,-0.0125122,-0.364075
0.539,-0.00396729,-0.133972
0.5395,-0.00244141,-0.015564
0.54,-0.0195313,-0.0109863
0.5405,-0.0302124,-0.0491333
0.541,-0.032959,-0.0805664
0.5415,-0.0305176,-0.111694
0.542,-0.0363159,-0.107727
0.5425,-0.0546265,-0.0509644
0.543,-0.0601196,0.0164795
0.5435,-0.0448608,0.0387573
0.544,-0.0228882,0.0360107
0.5445,-0.00976563,0.0476074
0.545,-0.0112915,0.0848389
0.5455,-0.0140381,0.10498
0.546,-0.0164795,0.0811768
0.5465,-0.00915527,0.0518799
0.547,-0.00946045,0.0808716
0.5475,-0.00305176,0.153198
0.548,0.0119019,0.189819
0.5485,0.0119019,0.118713
0.549,0.00579834,-0.0183105
0.5495,-0.000305176,0.00915527
0.55,-0.00396729,0.0653076
0.5505,-0.00335693,0.090332
0.551,-0.0195313,0.0985718
0.5515,-0.0256348,0.103149
0.552,-0.0213623,0.0811768
0.5525,-0.0143433,-0.00213623
0.553,0.00244141,-0.198059
0.5535,0.0250244,-0.386353
0.554,0.0369263,-0.218811
0.5545,0.0289917,-0.00244141
0.555,0.0164795,0.0830078
0.5555,0.020752,0.0994873
0.556,0.00946045,0.10376
0.5565,-0.00610352,0.1651
0.557,-0.0125122,0.162964
0.5575,0.0112915,0.145264
0.558,0.0421143,0.115356
0.5585,0.065918,0.12207
0.559,0.0878906,0.161133
0.5595,0.124512,0.133362
0.56,0.144348,-0.0369263
0.5605,0.140076,-0.172729
0.561,0.110779,-0.135498
0.5615,0.071106,-0.0357056
0.562,0.0280762,-0.0595093
0.5625,0.00732422,-0.105591
0.563,0.00305176,-0.338745
0.5635,-0.00610352,-0.56366
0.564,-0.0164795,-0.529175
0.5645,-0.017395,-0.371704
0.565,0.00732422,-0.172424
0.5655,0.0445557,-0.0872803
0.566,0.0759888,-0.00701904
0.5665,0.10437,0.0308228
0.567,0.0848389,0.078125
0.5675,0.0402832,0.139465
0.568,-0.00488281,0.162354
0.5685,-0.0396729,0.136414
0.569,-0.0656128,0.0741577
0.5695,-0.0808716,0.00579834
0.57,-0.0750732,-0.0320435
0.5705,-0.0509644,-0.0628662
0.571,-0.0299072,-0.0378418
0.5715,-0.0299072,0.0134277
0.572,-0.038147,0.0308228
0.5725,-0.0643921,0.00396729
0.573,-0.0793457,-0.0183105
0.5735,-0.0866699,-0.0109863
0.574,-0.0836182,0.0262451
0.5745,-0.0759888,0.127258
0.575,-0.0680542,0.291138
0.5755,-0.0585938,0.444641
0.576,-0.0469971,0.350647
0.5765,-0.0405884,0.120239
0.577,-0.0363159,0.0628662
0.5775,-0.0286865,0.130615
0.578,-0.0164795,0.0946045
0.5785,-0.00732422,-0.00427246
0.579,0.00335693,-0.0827026
0.5795,0.0128174,-0.102844
0.58,0.0161743,-0.134277
0.5805,0.017395,-0.0619507
0.581,0.0146484,0.00183105
0.5815,0.0100708,0.0769043
0.582,-0.000915527,0.0759888
0.5825,-0.0134277,-0.0411987
0.583,-0.0234985,-0.127869
0.5835,-0.0314331,-0.111694
0.584,-0.0460815,-0.000305176
0.5845,-0.0570679,0.0527954
0.585,-0.0686646,0.0363159
0.5855,-0.0634766,0.0482178
0.586,-0.0415039,0.0912476
0.5865,-0.0161743,0.133667
0.587,0.000610352,0.179443
0.5875,-0.0158691,0.176086
0.588,-0.0112915,-0.0100708
0.5885,-0.000610352,-0.124512
0.589,0.00610352,-0.0842285
0.5895,0.0195313,-0.157776
0.59,0.0115967,-0.224304
0.5905,0.00244141,-0.240784
0.591,0.0128174,-0.132446
0.5915,0.032959,0.0131226
0.592,0.0466919,-0.131531
0.5925,0.0271606,-0.162354
0.593,0.0222778,-0.0335693
0.5935,0.0579834,0.0271606
0.594,0.0775146,0.0213623
0.5945,0.0680542,-0.132141
0.595,0.0436401,-0.371094
0.5955,0.0216675,-0.354919
0.596,0.0134277,-0.142212
0.5965,0.00152588,-0.0299072
0.597,-0.0161743,0.0137329
0.5975,-0.0289917,0.0408936
0.598,-0.0454712,0.0585938
0.5985,-0.0512695,0.0720215
0.599,-0.0512695,0.0827026
0.5995,-0.0323486,0.0878906
0.6,-0.0106812,0.093689
0.6005,0.00152588,0.105591
0.601,0.010376,0.105591
0.6015,0.00396729,0.0952148
0.602,-0.0357056,0.0994873
0.6025,-0.0552368,0.0982666
0.603,-0.0463867,0.0708008
0.6035,-0.0292969,0.0482178
0.604,-0.00549316,0.0442505
0.6045,-0.00183105,0.0601196
0.605,0.00244141,0.0704956
0.6055,0.0180054,0.0396729
0.606,0.0302124,-0.00335693
0.6065,0.0408936,-0.00152588
0.607,0.0585938,0.0161743
0.6075,0.0930786,0.0286865
0.608,0.115356,0.0408936
0.6085,0.11322,-0.100098
0.609,0.122375,0.0390625
0.6095,0.0918579,0.180664
0.61,-0.000305176,0.147095
0.6105,-0.0732422,0.0512695
0.611,-0.098877,0.0143433
0.6115,-0.0823975,0.00579834
0.612,-0.0424194,0.0378418
0.6125,-0.0195313,0.0762939
0.613,-0.0109863,0.0875854
0.6135,-0.0125122,0.164795
0.614,-0.00152588,0.230103
0.6145,-0.000610352,0.25238
0.615,-0.00396729,0.290222
0.6155,-0.00671387,0.325012
0.616,-0.0115967,0.291443
0.6165,-0.0119019,0.155029
0.617,-0.0143433,0.0570679
0.6175,-0.0152588,-0.0640869
0.618,-0.020752,-0.172424
0.6185,-0.000610352,-0.0930786
0.619,0.0708008,-0.0894165
0.6195,0.116272,-0.316772
0.62,0.142822,-0.838928
0.6205,0.176086,-1.02692
0.621,0.19928,-0.756531
0.6215,0.178528,-0.467529
0.622,0.141296,-0.385437
0.6225,0.0912476,-0.385742
0.623,0.0564575,-0.262451
0.6235,0.027771,-0.101318
0.624,-0.000610352,0.00427246
0.6245,-0.0323486,0.06073
0.625,-0.0653076,0.101929
0.6255,-0.0796509,0.149536
0.626,-0.0827026,0.169067
0.6265,-0.0878906,0.124512
0.627,-0.10376,0.11261
0.6275,-0.115356,0.285339
0.628,-0.109558,0.402832
0.6285,-0.0949097,0.326843
0.629,-0.0704956,0.262146
0.6295,-0.0485229,0.238037
0.63,-0.0259399,0.2005
0.6305,-0.0115967,0.0897217
0.631,-0.0125122,0.0747681
0.6315,-0.0134277,0.0805664
0.632,-0.0100708,0.0640869
0.6325,-0.0210571,0.0784302
0.633,-0.0335693,0.0970459
0.6335,-0.045166,0.0701904
0.634,-0.0646973,-0.00274658
0.6345,-0.078125,-0.254211
0.635,-0.0830078,-0.487366
0.6355,-0.0799561,-0.292969
0.636,-0.0500488,0.0332642
0.6365,-0.0494385,0.222778
0.637,-0.0671387,0.215454
0.6375,-0.0878906,0.108032
0.638,-0.0717163,0.0299072
0.6385,-0.0439453,-0.00854492
0.639,-0.06073,0.0170898
0.6395,-0.0848389,0.0424194
0.64,-0.0866699,0.0350952
0.6405,-0.0704956,0.017395
0.641,-0.045166,0.0186157
0.6415,-0.0106812,0.0549316
0.642,0.0128174,0.139465
0.6425,0.0357056,0.188293
0.643,0.0540161,0.160522
0.6435,0.0680542,0.142822
0.644,0.0860596,0.144043
0.6445,0.106201,0.119629
0.645,0.119934,0.0640869
0.6455,0.126648,0.0189209
0.646,0.142822,-0.0866699
0.6465,0.14801,-0.0976563
0.647,0.143127,-0.0247192
0.6475,0.129395,-0.00762939
0.648,0.115356,-0.28717
0.6485,0.0839233,-0.423279
0.649,0.0534058,-0.179443
0.6495,0.0445557,-0.00213623
0.65,0.0375366,-0.0238037
0.6505,0.0201416,-0.175476
0.651,-0.0106812,-0.169678
0.6515,-0.0292969,-0.128784
0.652,-0.017395,-0.165405
0.6525,-0.0177002,-0.245972
0.653,-0.0521851,-0.219421
0.6535,-0.0845337,-0.108032
0.654,-0.0991821,0.0250244
0.6545,-0.0698853,0.0796509
0.655,-0.0326538,0.0817871
0.6555,0.00183105,0.0817871
0.656,0.0341797,0.0762939
0.6565,0.0552368,0.0891113
0.657,0.0701904,0.107422
0.6575,0.0576782,0.107727
0.658,0.0283813,0.0985718
0.6585,-0.00183105,0.0802612
0.659,-0.0198364,0.088501
0.6595,-0.0253296,0.0878906
0.66,-0.0256348,0.0909424
0.6605,-0.000610352,0.10376
0.661,0.0421143,0.119019
0.6615,0.0921631,0.12207
0.662,0.114746,0.0848389
0.6625,0.100403,-0.0311279
0.663,0.0759888,-0.0875854
0.6635,0.0457764,-0.0494385
0.664,0.0149536,-0.0366211
0.6645,-0.0262451,-0.0534058
0.665,-0.057373,0.0125122
0.6655,-0.0637817,0.0354004
0.666,-0.0610352,-0.012207
0.6665,-0.0637817,-0.0524902
0.667,-0.071106,-0.0622559
0.6675,-0.0747681,-0.0289917
0.668,-0.0741577,0.0271606
0.6685,-0.0686646,0.0534058
0.669,-0.0640869,0.0335693
0.6695,-0.0695801,-0.00579834
0.67,-0.0793457,-0.0540161
0.6705,-0.0970459,-0.0918579
0.671,-0.107117,-0.0994873
0.6715,-0.109253,-0.0686646
0.672,-0.085144,-0.0494385
0.6725,-0.0598145,-0.0250244
0.673,-0.0454712,0.0109863
0.6735,-0.050354,0.0332642
0.674,-0.0469971,0.0488281
0.6745,-0.0424194,0.0628662
0.675,-0.0299072,0.0714111
0.6755,-0.0115967,0.03479
0.676,0.00244141,-0.0534058
0.6765,0.0201416,-0.0131226
0.677,0.0390625,0.083313
0.6775,0.0567627,0.126038
0.678,0.0787354,-0.039978
0.6785,0.0881958,-0.088501
0.679,0.0836182,0.020752
0.6795,0.0900269,0.0540161
0.68,0.118103,0.0442505
0.6805,0.125732,0.0354004
0.681,0.0991821,0.0131226
0.6815,0.0540161,-0.0378418
0.682,0.0164795,-0.1297
0.6825,-0.0198364,-0.158081
0.683,-0.0543213,-0.107727
0.6835,-0.0671387,-0.0149536
0.684,-0.0631714,0.0390625
0.6845,-0.0588989,-0.149536
0.685,-0.0570679,-0.0747681
0.6855,-0.0637817,0.292358
0.686,-0.0817871,0.293884
0.6865,-0.0939941,0.135803
0.687,-0.0814819,0.0457764
0.6875,-0.0582886,0.0012207
0.688,-0.0357056,-0.0436401
0.6885,-0.0186157,-0.0366211
0.689,0.0128174,0.0161743
0.6895,0.0662231,-0.0109863
0.69,0.12085,-0.0302124
0.6905,0.152893,-0.0918579
0.691,0.161133,-0.170593
0.6915,0.155029,-0.0643921
0.692,0.140686,0.143127
0.6925,0.105286,0.245667
0.693,0.0704956,0.271912
0.6935,0.0396729,0.230713
0.694,0.0112915,0.178833
0.6945,-0.0149536,0.157166
0.695,-0.0204468,-0.0531006
0.6955,-0.0238037,-0.28717
0.696,-0.020752,-0.628052
0.6965,-0.0177002,-0.713196
0.697,-0.0393677,-0.483398
0.6975,-0.0485229,-0.18219
0.698,-0.020752,0.174866
0.6985,0.00366211,0.2005
0.699,0.00335693,0.0827026
0.6995,-0.0115967,-0.0183105
0.7,-0.0222778,-0.0378418
0.7005,-0.0274658,-0.0418091
0.701,-0.0189209,-0.0357056
0.7015,-0.022583,-0.0115967
0.702,-0.0460815,0.0357056
0.7025,-0.0784302,0.045166
0.703,-0.0952148,0.0509644
0.7035,-0.102844,0.0750732
0.704,-0.108337,0.0823975
0.7045,-0.0973511,0.0646973
0.705,-0.0634766,0.0772095
0.7055,-0.032959,0.115662
0.706,-0.00976563,0.162354
0.7065,0.0192261,0.233459
0.707,0.0338745,0.304871
0.7075,0.0180054,0.348206
0.708,-0.00823975,0.268555
0.7085,-0.00579834,0.214844
0.709,0.020752,0.263367
0.7095,0.0424194,0.224304
0.71,0.0491333,-0.0704956
0.7105,0.0463867,-0.302429
0.711,0.0286865,-0.269165
0.7115,0.032959,-0.20874
0.712,0.0384521,-0.232239
0.7125,0.0204468,-0.269165
0.713,-0.0109863,-0.343018
0.7135,-0.0375366,-0.328369
0.714,-0.0473022,-0.227356
0.7145,-0.0308228,-0.192566
0.715,-0.00823975,-0.192261
0.7155,0.0167847,-0.145264
0.716,0.0460815,-0.0970459
0.7165,0.0717163,-0.0271606
0.717,0.0918579,0.0396729
0.7175,0.132446,0.0631714
0.718,0.17395,0.093689
0.7185,0.179138,0.154724
0.719,0.131531,0.196228
0.7195,0.0509644,0.201721
0.72,-0.0158691,0.201416
0.7205,-0.0567627,0.196533
0.721,-0.0915527,0.117493
0.7215,-0.0994873,-0.112305
0.722,-0.0744629,-0.185242
0.7225,-0.0415039,-0.0344849
0.723,-0.0305176,0.0866699
0.7235,-0.0320435,0.131836
0.724,-0.0326538,0.113525
0.7245,-0.0436401,0.0820923
0.725,-0.0411987,0.0588989
0.7255,-0.0332642,0.0231934
0.726,-0.0213623,0.0256348
0.7265,-0.00427246,-0.0540161
0.727,0.0180054,-0.26123
0.7275,0.0244141,-0.296021
0.728,0.0274658,-0.282593
0.7285,0.038147,-0.271301
0.729,0.0491333,-0.180664
0.7295,0.043335,-0.0183105
0.73,-0.00335693,0.115051
0.7305,-0.0390625,0.26947
0.731,-0.0405884,0.285645
0.7315,-0.0283813,0.213623
0.732,-0.0271606,0.145569
0.7325,-0.0305176,0.0912476
0.733,-0.038147,0.0531006
0.7335,-0.0408936,0.0408936
0.734,-0.0466919,0.03479
0.7345,-0.0671387,0.0219727
0.735,-0.072937,0.0125122
0.7355,-0.0592041,0.000915527
0.736,-0.055542,-0.0109863
0.7365,-0.0613403,0.0137329
0.737,-0.0463867,0.0354004
0.7375,-0.0296021,0.043335
0.738,-0.00305176,0.0653076
0.7385,0.0289917,0.083313
0.739,0.0488281,0.0778198
0.7395,0.0653076,0.0897217
0.74,0.0683594,0.114441
0.7405,0.0552368,0.120544
0.741,0.0473022,0.0588989
0.7415,0.0390625,0.00701904
0.742,0.0158691,-0.039978
0.7425,-0.0164795,-0.100708
0.743,-0.032959,-0.132141
0.7435,-0.0238037,-0.0698853
0.744,-0.000305176,-0.0979614
0.7445,0.0186157,-0.189209
0.745,0.0158691,-0.0534058
0.7455,0.00915527,0.0784302
0.746,0.0213623,0.107727
0.7465,0.0192261,0.106506
0.747,-0.0244141,0.108948
0.7475,-0.0363159,0.110779
0.748,-0.0289917,0.101013
0.7485,-0.00610352,0.0521851
0.749,0.0241089,0.0088501
0.7495,0.0167847,-0.0637817
0.75,0.0134277,-0.133972
0.7505,0.0448608,-0.267334
0.751,0.0769043,-0.447998
0.7515,0.0863647,-0.331421
0.752,0.0701904,-0.0650024
0.7525,0.0375366,0.111389
0.753,0.0201416,0.00213623
0.7535,0.00244141,-0.0537109
0.754,-0.0146484,0.00854492
0.7545,-0.0210571,-0.0445557
0.755,-0.0231934,-0.237122
0.7555,-0.0219727,-0.311584
0.756,-0.0131226,-0.197449
0.7565,-0.010376,-0.0296021
0.757,-0.0115967,-0.0112915
0.7575,-0.0134277,-0.00366211
0.758,-0.0183105,-0.0134277
0.7585,-0.0234985,0.0125122
0.759,-0.0268555,0.0637817
0.7595,-0.0274658,0.0900269
0.76,-0.0280762,0.0576782
0.7605,-0.0427246,0.0366211
0.761,-0.0543213,0.0546265
0.7615,-0.0790405,0.0762939
0.762,-0.0942993,0.050354
0.7625,-0.0811768,0.0012207
0.763,-0.0515747,-0.000915527
0.7635,-0.0268555,0.0378418
0.764,-0.015564,0.124512
0.7645,-0.00213623,0.187073
0.765,0.020752,0.27832
0.7655,0.0363159,0.485535
0.766,0.0473022,0.433044
0.7665,0.0335693,0.0369263
0.767,0.0289917,-0.201721
0.7675,0.0415039,-0.178528
0.768,0.0363159,-0.0314331
0.7685,0.0247192,0.0515747
0.769,0.0170898,0.012207
0.7695,-0.012207,-0.0567627
0.77,-0.000915527,-0.0830078
0.7705,0.0393677,-0.132141
0.771,0.0558472,-0.125732
0.7715,0.0518799,-0.143127
0.772,0.0408936,-0.0808716
0.7725,0.0524902,0.0650024
0.773,0.0494385,0.166016
0.7735,0.0247192,0.192261
0.774,0.00915527,0.189819
0.7745,0.0231934,0.159302
0.775,0.0308228,0.0912476
0.7755,0.0265503,0.0198364
0.776,0.0299072,0.0186157
0.7765,0.0344849,0.0567627
0.777,0.0335693,0.133972
0.7775,0.0280762,0.153198
0.778,0.0231934,-0.00549316
0.7785,0.0250244,-0.213928
0.779,0.0296021,-0.173035
0.7795,0.0137329,-0.170593
0.78,-0.00946045,-0.265198
0.7805,-0.00854492,-0.287476
0.781,0.00183105,-0.106201
0.7815,0.00671387,-0.0360107
0.782,0.0256348,-0.0570679
0.7825,0.0494385,-0.0598145
0.783,0.0646973,-0.134583
0.7835,0.0726318,-0.27832
0.784,0.0646973,-0.376892
0.7845,0.0360107,-0.249023
0.785,-0.00549316,-0.0723267
0.7855,-0.0509644,0.0842285
0.786,-0.0723267,0.161438
0.7865,-0.0900269,0.177002
0.787,-0.109253,0.158691
0.7875,-0.106812,0.131836
0.788,-0.10437,0.191956
0.7885,-0.116577,0.297546
0.789,-0.115967,0.330505
0.7895,-0.121155,0.307007
0.79,-0.116577,0.24353
0.7905,-0.0994873,0.211487
0.791,-0.0830078,0.1297
0.7915,-0.0701904,0.0308228
0.792,-0.0601196,-0.055542
0.7925,-0.0588989,-0.281372
0.793,-0.062561,-0.604248
0.7935,-0.0665283,-0.571594
0.794,-0.0500488,-0.344543
0.7945,-0.00244141,-0.184021
0.795,0.0485229,-0.122375
0.7955,0.0808716,-0.107422
0.796,0.102539,-0.055542
0.7965,0.0982666,0.0125122
0.797,0.072937,0.057373
0.7975,0.071106,0.0854492
0.798,0.065918,0.10376
0.7985,0.0650024,0.133667
0.799,0.0509644,0.183105
0.7995,0.050354,0.222168
0.8,0.0714111,0.224915
0.8005,0.0820923,0.201721
0.801,0.0836182,0.158997
0.8015,0.0537109,0.0991821
0.802,0.0177002,-0.0125122
0.8025,-0.0238037,-0.0396729
0.803,-0.0756836,-0.101318
0.8035,-0.0991821,-0.118103
0.804,-0.0949097,-0.0537109
0.8045,-0.0900269,-0.104675
0.805,-0.071106,-0.320435
0.8055,-0.0210571,-0.284424
0.806,-0.00457764,-0.0289917
0.8065,-0.0109863,0.163879
0.807,-0.00946045,0.310974
0.8075,-0.0131226,0.24353
0.808,-0.0244141,0.0888062
0.8085,-0.0247192,-0.00244141
0.809,-0.00549316,-0.0390625
0.8095,-0.00732422,0.00335693
0.81,0.0012207,0.0790405
0.8105,0.0259399,0.108643
0.811,0.0527954,0.0933838
0.8115,0.0616455,0.038147
0.812,0.0689697,0.0088501
0.8125,0.067749,0.0106812
0.813,0.0634766,0.0100708
0.8135,0.0689697,-0.0195313
0.814,0.0534058,-0.0793457
0.8145,0.0445557,-0.152283
0.815,0.0311279,-0.137329
0.8155,0.0259399,-0.067749
0.816,0.0177002,-0.0259399
0.8165,0.000610352,-0.0112915
0.817,-0.0292969,-0.0332642
0.8175,-0.0469971,-0.0357056
0.818,-0.0469971,0.00946045
0.8185,-0.0341797,0.0650024
0.819,-0.0250244,0.0881958
0.8195,-0.0210571,0.145569
0.82,-0.0283813,0.220337
0.8205,-0.0576782,0.240479
0.821,-0.0762939,0.235596
0.8215,-0.0799561,0.225525
0.822,-0.0778198,0.177307
0.8225,-0.050354,0.162659
0.823,-0.0366211,0.241699
0.8235,-0.0320435,0.193481
0.824,-0.0265503,0.0131226
0.8245,-0.0241089,-0.17395
0.825,-0.00396729,-0.448303
0.8255,0.0183105,-0.59906
0.826,0.0332642,-0.484314
0.8265,0.0326538,-0.387878
0.827,0.0442505,-0.0534058
0.8275,0.0662231,-0.0274658
0.828,0.0848389,-0.163574
0.8285,0.0927734,-0.1828
0.829,0.0927734,-0.162048
0.8295,0.0756836,-0.213928
0.83,0.0567627,-0.0942993
0.8305,0.0424194,0.043335
0.831,0.0143433,0.100403
0.8315,0.0115967,0.0698853
0.832,0.0149536,0.0579834
0.8325,0.0012207,0.0787354
